time,x,y,z
1391867608600,-1.31920671463013,2.55443811416626,9.48562431335449
1391867608641,-1.34091150760651,2.54216361045837,9.47439765930176
1391867608681,-1.48521149158478,2.60712838172913,9.44206523895264
1391867608723,-1.26442062854767,2.59650063514709,9.53217792510986
1391867608760,-1.32339799404144,2.55743169784546,9.48712158203125
1391867608800,-1.17550551891327,2.69290018081665,9.53202819824219
1391867608840,-0.960552513599396,2.81115412712097,9.40554141998291
1391867608879,-1.0662328004837,2.97611117362976,9.2610912322998
1391867608922,-1.04078567028046,3.09481430053711,9.35674285888672
1391867608960,-1.08224940299988,3.36350560188293,9.25540351867676
1391867609001,-1.87125873565674,3.77649664878845,9.22606468200684
1391867609040,-2.20177149772644,3.47801733016968,9.55343341827393
1391867609079,-1.53206408023834,3.15379166603088,9.47679328918457
1391867609119,-1.60900402069092,3.16007852554321,9.52529239654541
1391867609158,-1.45736932754517,3.63923215866089,9.04374313354492
1391867609178,-1.53341126441956,3.713627576828,9.08041763305664
1391867609222,-1.76228535175323,4.46730995178223,8.96201324462891
1391867609260,-1.56783962249756,4.67118644714355,8.83552646636963
1391867609300,-1.79581558704376,4.75740671157837,8.79795455932617
1391867609342,-1.57831788063049,5.51049089431763,8.41834354400635
1391867609380,-1.5151492357254,5.70942735671997,8.13902473449707
1391867609420,-0.819545745849609,5.19075584411621,11.4213991165161
1391867609460,-1.84536254405975,3.26396250724792,11.2983551025391
1391867609500,-1.28298199176788,2.33170127868652,10.232871055603
1391867609540,-0.745449841022491,2.10447382926941,11.9057922363281
1391867609588,-0.271086275577545,0.864751756191254,10.4800071716309
1391867609622,0.650696873664856,3.60091185569763,9.10182285308838
1391867609661,1.89805293083191,4.39321422576904,7.56886053085327
1391867609698,2.02723431587219,4.84317874908447,6.57657384872437
1391867609720,2.41358089447021,4.89242601394653,10.298583984375
1391867609728,2.79783177375793,6.55666542053223,15.1414632797241
1391867609758,0.201331332325935,2.37705683708191,8.18497943878174
1391867609769,1.43117380142212,4.51820421218872,10.2179021835327
1391867609798,-2.49935245513916,7.31902980804443,1.98981213569641
1391867609823,-1.37025058269501,7.87602186203003,8.93581771850586
1391867609859,-1.4205459356308,2.92671394348145,11.1212730407715
1391867609869,-3.51499056816101,6.25609016418457,7.38025283813477
1391867609899,-0.0297880545258522,6.02287530899048,6.05460929870605
1391867609910,-1.15260314941406,3.48400497436523,9.08311176300049
1391867609938,-1.25588834285736,5.12444353103638,12.0354223251343
1391867609949,-2.58213043212891,-0.277373194694519,11.2104873657227
