time,x,y,z
2778206021359,-3.26318359375,2.32083129882812,7.83106994628906
2778206021363,-3.26318359375,2.32083129882812,7.83106994628906
2778206021368,-3.26318359375,2.32083129882812,7.83106994628906
2778206021374,-3.85113525390625,2.71597290039062,7.03126525878906
2778206021378,-3.85113525390625,2.71597290039062,7.03126525878906
2778206021383,-2.67999267578125,1.17111206054688,10.9398345947266
2778206021389,-2.67999267578125,1.17111206054688,10.9398345947266
2778206021393,-2.21820068359375,1.49484252929688,10.2733306884766
2778206021398,-2.21820068359375,1.49484252929688,10.2733306884766
2778206021404,-2.47052001953125,2.92306518554688,7.90962219238281
2778206021408,-2.47052001953125,2.92306518554688,7.90962219238281
2778206021413,-2.47052001953125,2.92306518554688,7.90962219238281
2778206021417,-3.0013427734375,1.36868286132812,10.3495025634766
2778206021423,-3.0013427734375,1.36868286132812,10.3495025634766
2778206021427,-3.1298828125,1.35678100585938,9.76631164550781
2778206021433,-3.1298828125,1.35678100585938,9.76631164550781
2778206021438,-2.57763671875,2.46365356445312,8.41902160644531
2778206021442,-3.25604248046875,1.98995971679688,8.70228576660156
2778206021447,-3.25604248046875,1.98995971679688,8.70228576660156
2778206021452,-2.834716796875,1.73526000976562,9.89247131347656
2778206021457,-2.834716796875,1.73526000976562,9.89247131347656
2778206021462,-2.5823974609375,1.91854858398438,9.39259338378906
2778206021467,-2.5823974609375,1.91854858398438,9.39259338378906
2778206021472,-3.120361328125,2.00186157226562,8.69514465332031
2778206021478,-3.120361328125,2.00186157226562,8.69514465332031
2778206021482,-3.215576171875,1.84951782226562,9.27119445800781
2778206021487,-3.215576171875,1.84951782226562,9.27119445800781
2778206021491,-2.63238525390625,1.92807006835938,9.53065490722656
2778206021496,-2.63238525390625,1.92807006835938,9.53065490722656
2778206021502,-2.73712158203125,1.93997192382812,9.07838439941406
2778206021508,-2.73712158203125,1.93997192382812,9.07838439941406
2778206021512,-2.81329345703125,1.76620483398438,9.29261779785156
2778206021516,-2.81329345703125,1.76620483398438,9.29261779785156
2778206021522,-2.6014404296875,1.82095336914062,9.41163635253906
2778206021527,-2.6014404296875,1.82095336914062,9.41163635253906
2778206021532,-2.34674072265625,1.97805786132812,9.04981994628906
2778206021536,-2.34674072265625,1.97805786132812,9.04981994628906
2778206021541,-2.57049560546875,1.75192260742188,9.27595520019531
2778206021547,-2.57049560546875,1.75192260742188,9.27595520019531
2778206021552,-2.57049560546875,1.82095336914062,9.19978332519531
2778206021556,-2.57049560546875,1.82095336914062,9.19978332519531
2778206021562,-2.57049560546875,1.82095336914062,9.19978332519531
2778206021566,-2.70855712890625,1.87808227539062,9.09266662597656
2778206021570,-2.70855712890625,1.87808227539062,9.09266662597656
2778206021577,-2.85614013671875,1.69717407226562,9.37355041503906
2778206021582,-2.85614013671875,1.69717407226562,9.37355041503906
2778206021586,-2.51812744140625,1.74716186523438,9.36164855957031
2778206021591,-2.51812744140625,1.74716186523438,9.36164855957031
2778206021598,-2.3634033203125,1.41152954101562,10.8541412353516
2778206021603,-2.3634033203125,1.41152954101562,10.8541412353516
2778206021610,-2.3634033203125,1.41152954101562,10.8541412353516
2778206021617,-2.3634033203125,1.41152954101562,10.8541412353516
2778206021621,-3.97491455078125,1.22824096679688,8.27619934082031
2778206021627,-3.97491455078125,1.22824096679688,8.27619934082031
2778206021631,-2.092041015625,2.98495483398438,7.94532775878906
2778206021637,-2.968017578125,1.82095336914062,9.25691223144531
2778206021642,-2.968017578125,1.82095336914062,9.25691223144531
2778206021649,-2.968017578125,1.82095336914062,9.25691223144531
2778206021655,-2.968017578125,1.82095336914062,9.25691223144531
2778206021661,-2.206298828125,1.95901489257812,9.37593078613281
2778206021665,-2.206298828125,1.95901489257812,9.37593078613281
2778206021670,-2.206298828125,1.95901489257812,9.37593078613281
2778206021676,-3.27032470703125,1.43533325195312,9.58302307128906
2778206021680,-3.27032470703125,1.43533325195312,9.58302307128906
2778206021685,-2.59429931640625,1.92568969726562,9.27357482910156
2778206021690,-2.61334228515625,2.12326049804688,8.95460510253906
2778206021695,-2.61334228515625,2.12326049804688,8.95460510253906
2778206021701,-3.1917724609375,1.66384887695312,9.27357482910156
2778206021706,-3.1917724609375,1.66384887695312,9.27357482910156
2778206021711,-2.59906005859375,1.80667114257812,9.40925598144531
2778206021714,-2.59906005859375,1.80667114257812,9.40925598144531
2778206021720,-2.872802734375,1.84237670898438,9.43067932128906
2778206021725,-2.84185791015625,2.00900268554688,8.97126770019531
2778206021730,-2.84185791015625,2.00900268554688,8.97126770019531
2778206021735,-2.67523193359375,1.84475708007812,9.39259338378906
2778206021740,-2.67523193359375,1.84475708007812,9.39259338378906
2778206021746,-2.87994384765625,1.73287963867188,9.43305969238281
2778206021750,-2.72283935546875,1.87094116210938,9.46638488769531
2778206021754,-2.72283935546875,1.87094116210938,9.46638488769531
2778206021760,-2.68951416015625,1.91616821289062,9.29261779785156
2778206021765,-2.68951416015625,1.91616821289062,9.29261779785156
2778206021769,-2.99420166015625,1.72335815429688,9.22596740722656
2778206021774,-2.99420166015625,1.72335815429688,9.22596740722656
2778206021779,-2.91802978515625,1.80191040039062,9.32594299316406
2778206021784,-2.91802978515625,1.79476928710938,9.30213928222656
2778206021789,-2.93707275390625,1.79476928710938,9.30213928222656
2778206021794,-2.87042236328125,1.83285522460938,9.29261779785156
2778206021799,-2.87042236328125,1.83285522460938,9.29261779785156
2778206021804,-2.79901123046875,1.76858520507812,9.25215148925781
2778206021810,-2.79901123046875,1.76858520507812,9.25215148925781
2778206021814,-2.79901123046875,1.76858520507812,9.25215148925781
2778206021819,-2.634765625,1.80667114257812,9.37831115722656
2778206021825,-2.634765625,1.80667114257812,9.37831115722656
2778206021829,-2.74664306640625,1.84237670898438,9.10456848144531
2778206021833,-2.83233642578125,1.86856079101562,9.26405334472656
2778206021839,-2.83233642578125,1.86856079101562,9.26405334472656
2778206021845,-2.75616455078125,1.78286743164062,9.23072814941406
2778206021850,-2.75616455078125,1.78286743164062,9.23072814941406
2778206021854,-2.71331787109375,1.80905151367188,9.35688781738281
2778206021858,-2.71331787109375,1.80905151367188,9.35688781738281
2778206021864,-2.60382080078125,1.82333374023438,9.22834777832031
2778206021869,-2.53717041015625,1.79000854492188,9.44972229003906
2778206021873,-2.53717041015625,1.79000854492188,9.44972229003906
2778206021879,-2.58001708984375,1.70907592773438,9.38069152832031
2778206021884,-2.58001708984375,1.70907592773438,9.38069152832031
2778206021888,-2.6204833984375,1.75906372070312,9.25215148925781
2778206021893,-2.65618896484375,1.88760375976562,9.15931701660156
2778206021898,-2.65618896484375,1.88760375976562,9.15931701660156
2778206021903,-2.6300048828125,1.86380004882812,9.11170959472656
2778206021907,-2.6300048828125,1.86380004882812,9.11170959472656
2778206021914,-2.48956298828125,1.76144409179688,9.40687561035156
2778206021918,-2.48956298828125,1.76144409179688,9.40687561035156
2778206021923,-2.48956298828125,1.76144409179688,9.40687561035156
2778206021928,-2.42291259765625,1.69479370117188,9.50923156738281
2778206021933,-2.38720703125,1.72335815429688,9.54969787597656
2778206021937,-2.38720703125,1.72335815429688,9.54969787597656
2778206021943,-2.3729248046875,1.79476928710938,9.31642150878906
2778206021948,-2.3729248046875,1.79476928710938,9.31642150878906
2778206021953,-2.35150146484375,1.78762817382812,9.26405334472656
2778206021958,-2.358642578125,1.79953002929688,9.15693664550781
2778206021963,-2.358642578125,1.79953002929688,9.15693664550781
2778206021968,-2.2967529296875,1.88760375976562,9.17835998535156
2778206021973,-2.28961181640625,1.80905151367188,9.24263000488281
2778206021977,-2.28961181640625,1.80905151367188,9.24263000488281
2778206021982,-2.24676513671875,1.79476928710938,9.38307189941406
2778206021988,-2.40386962890625,1.59719848632812,9.42115783691406
2778206021993,-2.40386962890625,1.59719848632812,9.42115783691406
2778206021998,-2.0587158203125,1.67813110351562,9.57826232910156
2778206022003,-2.0587158203125,1.67813110351562,9.57826232910156
2778206022007,-2.09442138671875,1.74240112304688,9.66633605957031
2778206022012,-2.09442138671875,1.74240112304688,9.66633605957031
2778206022017,-2.09442138671875,1.74240112304688,9.66633605957031
2778206022022,-2.15631103515625,1.78286743164062,9.39735412597656
2778206022027,-2.15631103515625,1.78286743164062,9.39735412597656
2778206022033,-1.92303466796875,1.64242553710938,9.33308410644531
2778206022037,-2.2158203125,2.17800903320312,8.73561096191406
2778206022042,-2.2158203125,2.17800903320312,8.73561096191406
2778206022047,-2.50146484375,1.73764038085938,9.48780822753906
2778206022051,-2.39910888671875,1.74240112304688,9.54493713378906
2778206022057,-2.7061767578125,1.69003295898438,9.47828674316406
2778206022063,-2.7061767578125,1.69003295898438,9.47828674316406
2778206022067,-2.41339111328125,1.95425415039062,9.12837219238281
2778206022071,-2.434814453125,1.89950561523438,9.19978332519531
2778206022077,-2.434814453125,1.89950561523438,9.19978332519531
2778206022082,-2.49908447265625,1.72097778320312,9.41401672363281
2778206022087,-2.49908447265625,1.72097778320312,9.41401672363281
2778206022092,-2.377685546875,2.04708862304688,8.79750061035156
2778206022097,-2.377685546875,2.04708862304688,8.79750061035156
2778206022101,-2.377685546875,2.04708862304688,8.79750061035156
2778206022107,-2.14202880859375,2.01852416992188,9.21644592285156
2778206022111,-1.59454345703125,1.48532104492188,13.8819732666016
2778206022115,-1.59454345703125,1.48532104492188,13.8819732666016
2778206022121,-3.58453369140625,1.29489135742188,11.3278350830078
2778206022126,-2.3729248046875,1.79000854492188,8.30476379394531
2778206022131,-2.3729248046875,1.79000854492188,8.30476379394531
2778206022137,-2.57525634765625,2.56124877929688,8.75227355957031
2778206022141,-2.57525634765625,2.56124877929688,8.75227355957031
2778206022146,-3.767822265625,1.87332153320312,9.08552551269531
2778206022151,-3.767822265625,1.87332153320312,9.08552551269531
2778206022156,-3.49884033203125,2.14944458007812,8.98316955566406
2778206022161,-3.49884033203125,2.14944458007812,8.98316955566406
2778206022166,-3.49884033203125,2.14944458007812,8.98316955566406
2778206022171,-3.0537109375,2.71597290039062,8.10957336425781
2778206022176,-2.4490966796875,2.45175170898438,8.34999084472656
2778206022181,-2.4490966796875,2.45175170898438,8.34999084472656
2778206022186,-2.4490966796875,2.45175170898438,8.34999084472656
2778206022190,-3.33221435546875,2.29940795898438,8.51661682128906
2778206022195,-3.33221435546875,2.29940795898438,8.51661682128906
2778206022200,-6.12677001953125,1.98043823242188,8.95222473144531
2778206022205,-0.34246826171875,2.53982543945312,7.55018615722656
2778206022211,-0.34246826171875,2.53982543945312,7.55018615722656
2778206022215,-3.39886474609375,2.12564086914062,8.16432189941406
2778206022220,-3.39886474609375,2.12564086914062,8.16432189941406
2778206022225,-3.063232421875,2.04232788085938,9.21882629394531
2778206022230,-3.063232421875,2.04232788085938,9.21882629394531
2778206022234,-2.97991943359375,1.75430297851562,9.06410217285156
2778206022240,-2.97991943359375,1.75430297851562,9.06410217285156
2778206022246,-2.97991943359375,1.75430297851562,9.06410217285156
2778206022250,-2.5205078125,1.88998413085938,9.02125549316406
2778206022255,-2.5205078125,1.88998413085938,9.02125549316406
2778206022259,-2.86328125,1.80191040039062,9.24501037597656
2778206022265,-2.86328125,1.80191040039062,9.24501037597656
2778206022270,-2.24200439453125,1.79238891601562,10.4637603759766
2778206022274,-2.24200439453125,1.79238891601562,10.4637603759766
2778206022280,-2.24200439453125,1.79238891601562,10.4637603759766
2778206022285,-2.549072265625,1.61862182617188,9.83296203613281
2778206022290,-2.549072265625,1.61862182617188,9.83296203613281
2778206022295,-2.491943359375,1.68289184570312,9.23786926269531
2778206022300,-2.23724365234375,1.73049926757812,9.59254455566406
2778206022305,-2.23724365234375,1.73049926757812,9.59254455566406
2778206022309,-2.52288818359375,2.34225463867188,8.32856750488281
2778206022314,-2.52288818359375,2.34225463867188,8.32856750488281
2778206022320,-2.52288818359375,0.902130126953125,9.48542785644531
2778206022324,-2.549072265625,0.902130126953125,9.48542785644531
2778206022330,-2.67999267578125,0.385589599609375,11.8419952392578
2778206022334,-3.101318359375,1.29251098632812,9.99244689941406
2778206022338,-3.101318359375,1.29251098632812,9.99244689941406
2778206022344,-3.37982177734375,2.18753051757812,7.87629699707031
2778206022349,-3.37982177734375,2.18753051757812,7.87629699707031
2778206022355,-1.81353759765625,2.88259887695312,7.79298400878906
2778206022360,-3.31317138671875,1.45913696289062,9.62586975097656
2778206022364,-1.97064208984375,1.71621704101562,10.1733551025391
2778206022369,-1.97064208984375,1.71621704101562,10.1733551025391
2778206022374,-2.7490234375,1.66622924804688,9.53303527832031
