time,x,y,z
1391868111188,0.110470272600651,2.13126802444458,11.3645172119141
1391868111199,0.223934322595596,0.971180438995361,13.0260620117188
1391868111228,0.990639925003052,3.35542225837708,8.79466152191162
1391868111240,1.09197926521301,11.3549375534058,2.43229198455811
1391868111269,-0.841250598430634,-0.591569840908051,11.1342964172363
1391868111291,0.101638644933701,-1.19406688213348,9.50268936157227
1391868111329,-2.54680395126343,1.66423916816711,9.04059982299805
1391868111340,-0.304915934801102,2.00223636627197,11.6215324401855
1391868111369,1.10051143169403,4.9627799987793,6.95708274841309
1391868111380,-0.706979811191559,3.74042177200317,11.2127332687378
1391868111415,0.854872286319733,3.8363721370697,9.15585994720459
1391868111448,1.59313702583313,3.87663841247559,8.86950588226318
1391868111459,0.0426612868905067,-1.74222707748413,10.7630681991577
1391868111488,1.17146396636963,-0.745898902416229,8.53869342803955
1391868111512,2.12049031257629,2.40025854110718,10.4334535598755
1391868111552,-1.54344034194946,8.02840518951416,4.80021810531616
1391868111589,-3.41425013542175,0.734821915626526,12.3689289093018
1391868111610,-1.17834961414337,3.65465021133423,6.43077707290649
1391868111648,-2.95425653457642,3.18672323226929,11.2826375961304
1391868111659,-0.882115602493286,4.12497186660767,3.05724239349365
1391868111688,-0.795745253562927,-6.69153499603271,15.3815641403198
1391868111712,0.457448720932007,0.0464035049080849,11.1119928359985
1391868111748,0.934207320213318,5.26260614395142,6.75754737854004
1391868111759,0.997226238250732,5.7215518951416,6.80410099029541
1391868111789,-0.317639470100403,3.84026408195496,9.80535984039307
1391868111800,-0.878822505474091,3.5380425453186,6.72820854187012
1391868111832,-1.10230779647827,6.00536155700684,7.22517538070679
1391868111871,1.95822787284851,2.83196091651917,5.04346227645874
1391868111909,2.98913407325745,-1.75150775909424,10.1547327041626
1391868111919,3.73907446861267,-1.66708326339722,16.4968948364258
1391868111949,2.6589207649231,3.68533635139465,9.0739803314209
1391868111959,2.14474010467529,0.923280000686646,10.4015693664551
1391868111988,0.339943081140518,3.61992239952087,9.111252784729
1391868111999,1.67112493515015,-0.628692626953125,11.7900819778442
1391868112029,-0.683328986167908,2.86534142494202,8.6684741973877
1391868112039,-1.01578760147095,2.20880675315857,9.04134845733643
1391868112069,-1.57487499713898,2.02618646621704,11.1832447052002
1391868112093,-0.350271612405777,3.77634716033936,9.04718589782715
1391868112134,2.02903056144714,1.80494654178619,12.7145595550537
1391868112169,-0.373623043298721,3.80718302726746,9.03326511383057
1391868112179,2.55952739715576,1.51080822944641,10.8320741653442
1391868112208,0.0664617940783501,5.47681093215942,4.49006271362305
1391868112219,0.745000779628754,-0.992735624313354,12.7329711914062
1391868112249,-1.419797539711,8.11013507843018,11.5106134414673
1391868112259,0.262104958295822,5.69026708602905,5.39433240890503
1391868112290,0.172441408038139,2.98120045661926,11.2989540100098
1391868112299,0.710871756076813,1.79581558704376,12.9099035263062
1391868112329,-0.419876873493195,4.02842283248901,8.93476963043213
1391868112339,0.307610332965851,5.21874761581421,-0.751587092876434
1391868112369,0.0369731150567532,-1.11323499679565,11.4984884262085
1391868112390,-0.868493974208832,5.90566921234131,2.56716156005859
1391868112399,-0.79694277048111,-1.02896022796631,11.3040428161621
1391868112429,-2.01226544380188,3.02086806297302,11.5377073287964
1391868112440,0.199984133243561,3.83712077140808,11.1263628005981
1391868112468,0.262104958295822,6.45742177963257,5.15468072891235
1391868112480,1.49479150772095,1.83937501907349,6.08245134353638
1391868112508,-0.166304171085358,-0.451161801815033,9.1347541809082
1391868112520,0.87552934885025,-0.664767622947693,9.80281448364258
1391868112549,0.0487985238432884,4.19757127761841,8.86636257171631
1391868112559,-1.5883469581604,4.93613529205322,2.33679056167603
1391868112589,0.504001915454865,-1.14451992511749,15.4881420135498
1391868112600,0.385897517204285,5.09779930114746,9.17127799987793
1391868112629,0.848285973072052,1.45901596546173,10.3168458938599
1391868112653,0.0755928009748459,1.63669645786285,11.3202095031738
1391868112689,0.422271877527237,4.3712100982666,8.77205848693848
1391868112700,-1.44195139408112,4.17436933517456,7.62963390350342
1391868112728,-1.21352648735046,1.30753099918365,12.6632165908813
1391868112740,-1.2835807800293,6.1067008972168,5.58952665328979
1391868112769,-2.29847025871277,-0.661324739456177,16.2888278961182
1391868112780,-0.753832399845123,2.26494002342224,9.37680053710938
1391868112809,-2.4559428691864,0.305065602064133,9.69863128662109
1391868112819,-2.87177801132202,4.85290813446045,1.59732830524445
1391868112849,1.50676667690277,4.43857002258301,8.61757946014404
1391868112859,-1.85464322566986,3.46738958358765,7.78216695785522
1391868112889,-1.57487499713898,3.45316910743713,9.05796432495117
1391868112900,-0.0480500794947147,3.43131446838379,5.62126064300537
1391868112929,-2.70697093009949,3.23507261276245,14.6846132278442
1391868112965,-1.75315427780151,0.0956510901451111,9.05197620391846
1391868112988,-2.52584743499756,4.90140724182129,8.00999355316162
1391868113000,-1.39390134811401,-0.939745783805847,5.99503326416016
1391868113030,3.29509782791138,4.39291477203369,8.12884616851807
1391868113039,-0.446371763944626,2.35819602012634,7.98230075836182
1391868113069,-0.98719710111618,3.2009437084198,6.09921646118164
1391868113090,4.13245630264282,4.03351211547852,7.9300594329834
1391868113116,3.46888637542725,3.02116751670837,-2.39546871185303
1391868113149,-2.5471031665802,-1.36381387710571,11.9008522033691
1391868113172,0.384400635957718,-5.38789558410645,16.1759624481201
1391868113208,-0.148042142391205,3.92753267288208,6.15879249572754
1391868113219,3.47622108459473,1.94475591182709,14.1728277206421
1391868113248,5.08926677703857,3.72784781455994,7.51242780685425
1391868113259,-0.169447630643845,3.56274127960205,4.84377717971802
1391868113289,-2.57105350494385,-2.20207071304321,7.81704425811768
1391868113300,-3.3494348526001,-1.60840535163879,11.6311130523682
1391868113329,3.17908906936646,-2.33364725112915,10.6925649642944
1391868113340,1.69971537590027,2.41223382949829,6.9145712852478
1391868113369,2.35445380210876,2.48423409461975,10.6359825134277
1391868113390,5.74041271209717,3.09107208251953,7.3298077583313
1391868113400,-3.00784516334534,1.26067841053009,16.1681785583496
1391868113429,-0.164657592773438,4.99765729904175,12.6018447875977
1391868113440,-0.743653535842896,5.90282487869263,7.37950420379639
1391868113470,-0.940643906593323,4.60173082351685,6.79092836380005
1391868113480,-0.805325329303741,0.648900628089905,14.160852432251
